ODBIORCY_ID_FK;KONTA_STATUSY_SYMBOL;DOKUMENT_ID;DOKUMENT_NUMER;KWOTA_BRUTTO_ORYGINAL;KWOTA_NETTO_ORYGINAL;KWOTA_VAT_ORYGINAL;KWOTA_POZOSTALA;DATA_WYSTAWIENIA;DATA_ZAPLATY;DATA_KSIEGOWANIA
533009;K;12145050;7811469157;-110,27;-89,65;-20,62;-63,18;26/08/2014 00:00:00;26/08/2014 00:00:00;08/11/2018 00:00:00
533373;K;23138353;0135021092;-20,42;-16,6;-3,82;-20,32;22/10/2013 00:00:00;05/11/2013 00:00:00;08/11/2018 00:00:00
533733;K;23165049;1705021931;-39,03;-31,72;-7,31;-38,96;28/01/2014 00:00:00;11/02/2014 00:00:00;08/11/2018 00:00:00
533794;K;23159133;7810546455;-6,32;-5,16;-1,16;-4,32;23/08/2013 00:00:00;06/09/2013 00:00:00;08/11/2018 00:00:00
533855;K;23283537;0135020111;-10,72;-8,74;-1,98;-10,49;13/08/2013 00:00:00;27/08/2013 00:00:00;08/11/2018 00:00:00
534116;K;23134453;7810930109;-3,98;-3,24;-0,74;-3,98;29/01/2014 00:00:00;12/02/2014 00:00:00;08/11/2018 00:00:00
534180;K;28697682;7740074562;-256,04;-208,17;-47,87;-118,51;29/08/2014 00:00:00;29/08/2014 00:00:00;08/11/2018 00:00:00
534438;K;23172998;9530320249;-15,91;-12,95;-2,96;-15,62;08/10/2013 00:00:00;22/10/2013 00:00:00;08/11/2018 00:00:00
534676;K;11570568;7811250121;-11,13;-9,09;-2,04;-11,13;18/06/2014 00:00:00;02/07/2014 00:00:00;08/11/2018 00:00:00
537147;K;11911471;9316398822;-113,39;-92,19;-21,2;-45,13;31/07/2014 00:00:00;31/07/2014 00:00:00;08/11/2018 00:00:00
537348;K;24372762;8411312035;-81,37;-66,16;-15,21;-58,62;11/09/2014 00:00:00;11/09/2014 00:00:00;08/11/2018 00:00:00
537348;K;11382587;8411312034;-128,54;-104,5;-24,04;-32,2;11/09/2014 00:00:00;11/09/2014 00:00:00;08/11/2018 00:00:00
537505;K;28290766;3175007402;-29,6;-24,07;-5,53;-17,07;30/04/2014 00:00:00;30/04/2014 00:00:00;08/11/2018 00:00:00
537505;K;23168399;3175007406;-33,56;-27,28;-6,28;-33,56;30/04/2014 00:00:00;30/04/2014 00:00:00;08/11/2018 00:00:00
537577;K;23172007;8410656193;-23,21;-18,87;-4,34;-15,47;19/11/2013 00:00:00;03/12/2013 00:00:00;08/11/2018 00:00:00
537773;K;28099749;8410565135;-217,63;-176,95;-40,68;-3,38;11/10/2013 00:00:00;25/10/2013 00:00:00;08/11/2018 00:00:00
537773;K;23144952;3175005688;-68,36;-55,58;-12,78;-68,36;08/01/2014 00:00:00;04/02/2014 00:00:00;08/11/2018 00:00:00
537773;K;23144953;3175005689;-68,36;-55,58;-12,78;-68,36;08/01/2014 00:00:00;04/04/2014 00:00:00;08/11/2018 00:00:00
538333;K;23166051;3175005732;-4,32;-3,52;-0,8;-4,32;09/01/2014 00:00:00;23/01/2014 00:00:00;08/11/2018 00:00:00
543493;K;23171832;7810721522;-150,37;-122,25;-28,12;-150,14;06/11/2013 00:00:00;20/11/2013 00:00:00;08/11/2018 00:00:00
544092;K;23320706;7810609143;-84,04;-68,33;-15,71;-12,81;12/09/2013 00:00:00;26/09/2013 00:00:00;08/11/2018 00:00:00
544225;K;28305723;7810175065;-33,19;-26,97;-6,22;-32,14;12/04/2013 00:00:00;26/04/2013 00:00:00;08/11/2018 00:00:00
544356;K;23292772;9530514771;-202,63;-164,73;-37,9;-198,95;21/02/2014 00:00:00;07/03/2014 00:00:00;08/11/2018 00:00:00
544357;K;17718972;9250007103;-47,83;-38,88;-8,95;-47,83;05/06/2014 00:00:00;20/06/2014 00:00:00;08/11/2018 00:00:00
544484;K;23134678;1405024944;-0,62;-0,51;-0,11;-0,62;09/04/2014 00:00:00;23/04/2014 00:00:00;08/11/2018 00:00:00
544614;K;27913716;9830001573;-33,82;-27,5;-6,32;-9,74;30/10/2013 00:00:00;30/10/2013 00:00:00;08/11/2018 00:00:00
544965;K;23168368;0355049442;-25,18;-20,47;-4,71;-9,1;04/10/2013 00:00:00;04/10/2013 00:00:00;08/11/2018 00:00:00
545070;K;23127698;6445022372;-0,47;-0,4;-0,07;-0,47;28/01/2014 00:00:00;11/02/2014 00:00:00;08/11/2018 00:00:00
545143;K;28278141;5045004625;-206,05;-167,52;-38,53;-26,51;11/07/2012 00:00:00;11/07/2012 00:00:00;08/11/2018 00:00:00
545279;K;23157556;3025079192;-24,64;-20,03;-4,61;-24,64;22/12/2011 00:00:00;27/12/2011 00:00:00;08/11/2018 00:00:00
545279;K;23157555;3025079191;-24,64;-20,03;-4,61;-18,99;22/12/2011 00:00:00;22/12/2011 00:00:00;08/11/2018 00:00:00
545279;K;28261848;3025079190;-24,64;-20,03;-4,61;-24,53;22/12/2011 00:00:00;22/12/2011 00:00:00;08/11/2018 00:00:00
545279;K;23157557;3025079193;-24,64;-20,03;-4,61;-24,64;22/12/2011 00:00:00;27/02/2012 00:00:00;08/11/2018 00:00:00
545754;K;23134904;8410181614;-234,99;-191,06;-43,93;-206,72;17/04/2013 00:00:00;02/05/2013 00:00:00;08/11/2018 00:00:00
545950;K;28135981;8410539611;-3,97;-3,24;-0,73;-3,97;30/09/2013 00:00:00;14/10/2013 00:00:00;08/11/2018 00:00:00
546079;K;28105490;6735276824;-19,76;-16,06;-3,7;-19,76;29/03/2012 00:00:00;13/04/2012 00:00:00;08/11/2018 00:00:00
546094;K;11359345;4740010631;-543,12;-441,58;-101,54;-4,32;02/12/2014 00:00:00;02/12/2014 00:00:00;08/11/2018 00:00:00
546457;K;23162466;9520023455;-238,25;-193,68;-44,57;-83;25/02/2014 00:00:00;11/03/2014 00:00:00;08/11/2018 00:00:00
546614;K;23292550;7810982639;-30,19;-24,54;-5,65;-30,19;03/03/2014 00:00:00;17/03/2014 00:00:00;08/11/2018 00:00:00
546625;K;23135517;0235172172;-30,45;-24,76;-5,69;-30,32;11/12/2012 00:00:00;27/12/2012 00:00:00;08/11/2018 00:00:00
546683;K;28077874;9530299167;-6,41;-5,22;-1,19;-1,27;18/09/2013 00:00:00;02/10/2013 00:00:00;08/11/2018 00:00:00
546956;K;28085114;3175006152;-10,32;-8,39;-1,93;-10,32;28/01/2014 00:00:00;11/02/2014 00:00:00;08/11/2018 00:00:00
549082;K;23172022;3225019311;-4,6;-3,75;-0,85;-4,6;21/11/2013 00:00:00;05/12/2013 00:00:00;08/11/2018 00:00:00
549226;K;23165052;3225020129;-4,7;-3,83;-0,87;-4,7;17/01/2014 00:00:00;31/01/2014 00:00:00;08/11/2018 00:00:00
549557;K;23168580;9480210818;-130,88;-106,41;-24,47;-69,61;14/05/2013 00:00:00;28/05/2013 00:00:00;08/11/2018 00:00:00
549944;K;23295860;9316144406;-44,62;-36,27;-8,35;-44,62;24/02/2014 00:00:00;10/03/2014 00:00:00;08/11/2018 00:00:00
550674;K;23173075;9480558936;-94,94;-77,18;-17,76;-34,37;17/12/2013 00:00:00;31/12/2013 00:00:00;08/11/2018 00:00:00
551693;K;16208408;9316773703;-15,09;-12,26;-2,83;-6,8;30/01/2015 00:00:00;30/01/2015 00:00:00;08/11/2018 00:00:00
551815;K;16865409;9480912127;-269,47;-219,08;-50,39;-269,47;17/06/2014 00:00:00;01/07/2014 00:00:00;08/11/2018 00:00:00
551957;K;23165291;9315888025;-92,13;-74,92;-17,21;-92,13;03/10/2013 00:00:00;17/10/2013 00:00:00;08/11/2018 00:00:00
551961;K;28296138;9090006328;-40,48;-32,91;-7,57;-39,14;05/11/2013 00:00:00;19/11/2013 00:00:00;08/11/2018 00:00:00
555325;K;23320713;3245022791;-24,98;-20,28;-4,7;-16,95;27/09/2013 00:00:00;11/10/2013 00:00:00;08/11/2018 00:00:00
555418;K;23092752;3245023781;-2,26;-1,86;-0,4;-1,91;26/11/2013 00:00:00;10/12/2013 00:00:00;08/11/2018 00:00:00
555652;K;23171472;8055021420;-1,83;-1,5;-0,33;-0,4;18/04/2014 00:00:00;02/05/2014 00:00:00;08/11/2018 00:00:00
556295;K;23121065;8380006038;-67,07;-54,53;-12,54;-67,07;23/04/2014 00:00:00;07/05/2014 00:00:00;08/11/2018 00:00:00
556309;K;28290761;8110000836;-3,41;-2,8;-0,61;-3,39;09/12/2013 00:00:00;23/12/2013 00:00:00;08/11/2018 00:00:00
556424;K;23047691;9466149542;-10,02;-8,18;-1,84;-6,58;17/10/2013 00:00:00;31/10/2013 00:00:00;08/11/2018 00:00:00
556428;K;23163506;9480102640;-374,94;-304,85;-70,09;-126,8;14/02/2013 00:00:00;28/02/2013 00:00:00;08/11/2018 00:00:00
556992;K;23131576;8055020032;-3,58;-2,93;-0,65;-3,35;14/10/2013 00:00:00;28/10/2013 00:00:00;08/11/2018 00:00:00
557168;K;28290760;9466169084;-34,3;-27,9;-6,4;-27,83;23/10/2013 00:00:00;06/11/2013 00:00:00;08/11/2018 00:00:00
557421;K;23127850;9466228730;-177,69;-144,46;-33,23;-105,37;09/12/2013 00:00:00;23/12/2013 00:00:00;08/11/2018 00:00:00
557421;K;23171490;9466462653;-18,37;-14,94;-3,43;-18,37;18/04/2014 00:00:00;02/05/2014 00:00:00;08/11/2018 00:00:00
557821;K;23131585;9480470851;-56,38;-45,83;-10,55;-37,56;24/10/2013 00:00:00;07/11/2013 00:00:00;08/11/2018 00:00:00
558006;K;23283512;4125091498;-45,37;-36,89;-8,48;-45,37;26/08/2013 00:00:00;09/09/2013 00:00:00;08/11/2018 00:00:00
558238;K;23680886;8411256179;-33,48;-27,22;-6,26;-7,49;19/08/2014 00:00:00;19/08/2014 00:00:00;08/11/2018 00:00:00
558311;K;23171847;9315916963;-57,25;-46,52;-10,73;-21,19;17/10/2013 00:00:00;31/10/2013 00:00:00;08/11/2018 00:00:00
558311;K;23127835;6575073746;-7,31;-5,95;-1,36;-7,31;12/12/2013 00:00:00;27/12/2013 00:00:00;08/11/2018 00:00:00
558471;K;23172001;6445022120;-25,05;-20,33;-4,72;-25,05;13/11/2013 00:00:00;27/11/2013 00:00:00;08/11/2018 00:00:00
558545;K;23173153;0825007269;-270,19;-219,67;-50,52;-10,24;08/10/2012 00:00:00;22/10/2012 00:00:00;08/11/2018 00:00:00
559268;K;28090523;3225014237;-5;-4,07;-0,93;-5;23/01/2013 00:00:00;23/01/2013 00:00:00;08/11/2018 00:00:00
559298;K;23151541;9480420233;-19,68;-16,01;-3,67;-19,68;13/09/2013 00:00:00;27/09/2013 00:00:00;08/11/2018 00:00:00
559459;K;27913713;7810714534;-72,37;-58,84;-13,53;-13,86;25/10/2013 00:00:00;08/11/2013 00:00:00;08/11/2018 00:00:00
559752;K;7809911;4740024727;-31,4;-25,52;-5,88;-5,39;04/03/2015 00:00:00;04/03/2015 00:00:00;08/11/2018 00:00:00
559954;K;7896041;4740008272;-83,89;-68,19;-15,7;-2,85;24/11/2014 00:00:00;24/11/2014 00:00:00;08/11/2018 00:00:00
560153;K;23144930;7855344947;-38,44;-31,26;-7,18;-38,44;12/07/2013 00:00:00;26/07/2013 00:00:00;08/11/2018 00:00:00
560213;K;23050795;8410582202;-1680,26;-1366,1;-314,16;-1369,49;17/10/2013 00:00:00;31/10/2013 00:00:00;08/11/2018 00:00:00
560301;K;23132229;9315917791;-198,93;-161,72;-37,21;-10,92;17/10/2013 00:00:00;31/10/2013 00:00:00;08/11/2018 00:00:00
560323;K;23120710;8410147422;-29,23;-23,77;-5,46;-27,7;26/03/2013 00:00:00;09/04/2013 00:00:00;08/11/2018 00:00:00
560439;K;28281080;3225008852;-19,7;-16,02;-3,68;-19,39;13/07/2012 00:00:00;27/07/2012 00:00:00;08/11/2018 00:00:00
560484;K;23143893;8410219983;-83,14;-67,57;-15,57;-7,22;09/05/2013 00:00:00;23/05/2013 00:00:00;08/11/2018 00:00:00
560557;K;23130986;3055082386;-12,51;-10,17;-2,34;-11,89;10/07/2012 00:00:00;24/07/2012 00:00:00;08/11/2018 00:00:00
560662;K;23168124;4205008245;-124,31;-101,07;-23,24;-32,3;06/03/2014 00:00:00;06/03/2014 00:00:00;08/11/2018 00:00:00
560710;K;23153580;3175002973;-6,71;-5,45;-1,26;-6,71;29/07/2013 00:00:00;12/08/2013 00:00:00;08/11/2018 00:00:00
561011;K;23175165;3055049983;-9,04;-7,34;-1,7;-9,04;07/05/2012 00:00:00;21/05/2012 00:00:00;08/11/2018 00:00:00
561036;K;7817846;1705023293;-4,97;-4,03;-0,94;-4,97;02/05/2014 00:00:00;16/05/2014 00:00:00;08/11/2018 00:00:00
561089;K;23135966;8410334517;-33,08;-26,89;-6,19;-32,49;17/06/2013 00:00:00;01/07/2013 00:00:00;08/11/2018 00:00:00
561210;K;23091032;7855396268;-76,09;-61,85;-14,24;-18,63;19/08/2013 00:00:00;02/09/2013 00:00:00;08/11/2018 00:00:00
561483;K;23168133;8410906574;-17,46;-14,21;-3,25;-12,33;07/03/2014 00:00:00;21/03/2014 00:00:00;08/11/2018 00:00:00
561973;K;23166541;8840002904;-3,73;-3,03;-0,7;-3,73;13/04/2012 00:00:00;13/04/2012 00:00:00;08/11/2018 00:00:00
562072;K;23152522;9480264720;-32,32;-26,29;-6,03;-32,32;21/06/2013 00:00:00;05/07/2013 00:00:00;08/11/2018 00:00:00
562072;K;23295858;8055021093;-1,22;-1;-0,22;-1,22;28/02/2014 00:00:00;14/03/2014 00:00:00;08/11/2018 00:00:00
562114;K;23135957;9520012148;-178,24;-144,96;-33,28;-178,24;24/06/2013 00:00:00;08/07/2013 00:00:00;08/11/2018 00:00:00
562123;K;23163043;9480480797;-5,65;-4,61;-1,04;-5,62;05/11/2013 00:00:00;19/11/2013 00:00:00;08/11/2018 00:00:00
562170;K;23154041;9275015425;-14,05;-11,46;-2,59;-13,87;18/03/2014 00:00:00;01/04/2014 00:00:00;08/11/2018 00:00:00
562444;K;28278146;8245005522;-39,78;-32,34;-7,44;-32;12/07/2013 00:00:00;12/07/2013 00:00:00;08/11/2018 00:00:00
563779;K;23162185;1405017265;-3,7;-3;-0,7;-3,7;09/03/2013 00:00:00;25/03/2013 00:00:00;08/11/2018 00:00:00
563780;K;23148108;0135013925;-206,66;-168,02;-38,64;-107,86;26/09/2012 00:00:00;10/10/2012 00:00:00;08/11/2018 00:00:00
563838;K;23169816;9530565969;-12,49;-10,16;-2,33;-12,49;10/04/2014 00:00:00;24/04/2014 00:00:00;08/11/2018 00:00:00
564000;K;23175546;9335002721;-32,39;-26,33;-6,06;-32,39;09/07/2013 00:00:00;23/07/2013 00:00:00;08/11/2018 00:00:00
564038;K;17566774;9480915023;-141,71;-115,22;-26,49;-136,64;18/06/2014 00:00:00;18/06/2014 00:00:00;08/11/2018 00:00:00
564260;K;23283443;9250006353;-78,26;-63,64;-14,62;-78,26;13/03/2014 00:00:00;27/03/2014 00:00:00;08/11/2018 00:00:00
564269;K;23121059;9335003394;-0,95;-0,79;-0,16;-0,95;28/04/2014 00:00:00;12/05/2014 00:00:00;08/11/2018 00:00:00
565054;K;23289492;9090006431;-19,68;-16,01;-3,67;-18,48;07/11/2013 00:00:00;21/11/2013 00:00:00;08/11/2018 00:00:00
565181;K;27635776;9316316154;-115,68;-94,07;-21,61;-53,78;09/06/2014 00:00:00;23/06/2014 00:00:00;08/11/2018 00:00:00
565467;K;23138351;9275013466;-84,23;-68,51;-15,72;-36;29/11/2013 00:00:00;13/12/2013 00:00:00;08/11/2018 00:00:00
567055;K;23175181;0135012197;-169,97;-138,19;-31,78;-169,68;18/05/2012 00:00:00;18/05/2012 00:00:00;08/11/2018 00:00:00
567262;K;23075901;1405018265;-10,77;-8,75;-2,02;-10,77;29/04/2013 00:00:00;13/05/2013 00:00:00;08/11/2018 00:00:00
567314;K;23152602;0235032731;-107,78;-87,6;-20,18;-105,99;21/06/2012 00:00:00;05/07/2012 00:00:00;08/11/2018 00:00:00
567597;K;27910560;6735308424;-58,24;-47,36;-10,88;-58,24;15/05/2012 00:00:00;30/05/2012 00:00:00;08/11/2018 00:00:00
567624;K;23320720;4045411372;-9,1;-7,4;-1,7;-9,1;17/09/2013 00:00:00;17/09/2013 00:00:00;08/11/2018 00:00:00
568065;K;7726091;7856641518;-75,35;-61,26;-14,09;-75,35;30/03/2017 00:00:00;30/03/2017 00:00:00;08/11/2018 00:00:00
568208;K;23148156;4225006827;-89,06;-72,41;-16,65;-85,63;30/08/2013 00:00:00;30/08/2013 00:00:00;08/11/2018 00:00:00
568665;K;28272395;1405017434;-8,51;-6,93;-1,58;-7,64;18/03/2013 00:00:00;02/04/2013 00:00:00;08/11/2018 00:00:00
568665;K;23160541;4225007653;-48,21;-39,19;-9,02;-48,21;16/09/2013 00:00:00;16/09/2013 00:00:00;08/11/2018 00:00:00
568706;K;23289481;4225009383;-163,44;-132,88;-30,56;-3,68;10/10/2013 00:00:00;10/10/2013 00:00:00;08/11/2018 00:00:00
569216;K;7542161;7811297014;-6,45;-5,25;-1,2;-6,45;26/06/2014 00:00:00;26/06/2014 00:00:00;08/11/2018 00:00:00
569216;K;7542162;7811305951;-2,16;-1,75;-0,41;-1,63;03/07/2014 00:00:00;03/07/2014 00:00:00;08/11/2018 00:00:00
569356;K;27913714;7810713917;-47,46;-38,6;-8,86;-28,62;25/10/2013 00:00:00;08/11/2013 00:00:00;08/11/2018 00:00:00
569390;K;28274144;7811053775;-2,25;-1,86;-0,39;-2,25;01/04/2014 00:00:00;15/04/2014 00:00:00;08/11/2018 00:00:00
570990;K;18478103;9316259395;-289,81;-235,62;-54,19;-29,68;16/05/2014 00:00:00;30/05/2014 00:00:00;08/11/2018 00:00:00
572325;K;28698234;0985001961;-154,61;-126,85;-27,76;-145,18;05/09/2013 00:00:00;05/09/2013 00:00:00;08/11/2018 00:00:00
573062;K;23152878;1405022831;-1,57;-1,27;-0,3;-1,56;16/12/2013 00:00:00;30/12/2013 00:00:00;08/11/2018 00:00:00
573062;K;23128924;4225014302;-27,99;-22,76;-5,23;-27,99;21/01/2014 00:00:00;21/01/2014 00:00:00;08/11/2018 00:00:00
573212;K;23148097;3225010155;-90,58;-73,67;-16,91;-87,29;26/09/2012 00:00:00;10/10/2012 00:00:00;08/11/2018 00:00:00
573677;K;23138355;7810793876;-33,61;-27,34;-6,27;-33,59;27/11/2013 00:00:00;11/12/2013 00:00:00;08/11/2018 00:00:00
573777;K;23168681;6265250916;-28,95;-23,52;-5,43;-27,36;12/11/2012 00:00:00;12/11/2012 00:00:00;08/11/2018 00:00:00
575974;K;26493248;9467221520;-319,11;-259,45;-59,66;-319,11;23/07/2015 00:00:00;23/07/2015 00:00:00;08/11/2018 00:00:00
576306;K;23305223;5690031636;-42,82;-34,81;-8,01;-31,16;02/08/2012 00:00:00;02/08/2012 00:00:00;08/11/2018 00:00:00
576567;K;28290764;6445022641;-20,99;-17,07;-3,92;-20,99;17/04/2014 00:00:00;17/04/2014 00:00:00;08/11/2018 00:00:00
576567;K;23168390;6445022640;-20,99;-17,07;-3,92;-11,57;17/04/2014 00:00:00;17/04/2014 00:00:00;08/11/2018 00:00:00
576573;K;23283511;3175003641;-62,46;-50,78;-11,68;-35,51;23/08/2013 00:00:00;23/08/2013 00:00:00;08/11/2018 00:00:00
576852;K;23176230;5690085418;-6,31;-5,18;-1,13;-6,31;19/10/2012 00:00:00;19/10/2012 00:00:00;08/11/2018 00:00:00
576852;K;23176229;5690085417;-1,6;-1,3;-0,3;-1,6;19/10/2012 00:00:00;19/10/2012 00:00:00;08/11/2018 00:00:00
576918;K;23171768;8410539602;-20,25;-16,46;-3,79;-17,14;30/09/2013 00:00:00;14/10/2013 00:00:00;08/11/2018 00:00:00
576924;K;23160554;3225017997;-3,14;-2,54;-0,6;-3,1;20/09/2013 00:00:00;04/10/2013 00:00:00;08/11/2018 00:00:00
576939;K;23163030;0825009480;-12,1;-9,84;-2,26;-12,1;31/05/2013 00:00:00;14/06/2013 00:00:00;08/11/2018 00:00:00
577157;K;23141512;4435014949;-5,43;-4,39;-1,04;-5,43;13/03/2012 00:00:00;27/03/2012 00:00:00;08/11/2018 00:00:00
577400;K;23169996;7810842811;-17,74;-14,39;-3,35;-9,96;19/12/2013 00:00:00;02/01/2014 00:00:00;08/11/2018 00:00:00
577439;K;28274139;8410617912;-4,19;-3,44;-0,75;-2,53;07/11/2013 00:00:00;07/11/2013 00:00:00;08/11/2018 00:00:00
577574;K;23323814;1500002356;-93;-75,6;-17,4;-88,8;26/02/2014 00:00:00;12/03/2014 00:00:00;08/11/2018 00:00:00
578344;K;28059997;8575052041;-132,73;-107,91;-24,82;-58,05;03/07/2013 00:00:00;17/07/2013 00:00:00;08/11/2018 00:00:00
578576;K;23168690;5930150888;-33,01;-26,84;-6,17;-13,29;12/11/2012 00:00:00;26/11/2012 00:00:00;08/11/2018 00:00:00
579154;K;28096045;9335001736;-72,06;-58,57;-13,49;-69,34;14/02/2013 00:00:00;28/02/2013 00:00:00;08/11/2018 00:00:00
579271;K;23144729;9250006336;-0,77;-0,62;-0,15;-0,77;10/03/2014 00:00:00;24/03/2014 00:00:00;08/11/2018 00:00:00
580535;K;14769140;7856146565;-14,25;-11,59;-2,66;-14,25;21/08/2014 00:00:00;21/08/2014 00:00:00;08/11/2018 00:00:00
580844;K;28278161;7855736549;-100,29;-81,53;-18,76;-65,87;06/02/2014 00:00:00;20/02/2014 00:00:00;08/11/2018 00:00:00
580930;K;28305728;2390009350;-7,85;-6,4;-1,45;-0,89;26/04/2013 00:00:00;10/05/2013 00:00:00;08/11/2018 00:00:00
581459;K;23173071;7855667396;-41,15;-33,45;-7,7;-15,1;19/12/2013 00:00:00;19/12/2013 00:00:00;08/11/2018 00:00:00
581527;K;23165270;9100001307;-175,88;-143;-32,88;-175,68;03/04/2013 00:00:00;17/04/2013 00:00:00;08/11/2018 00:00:00
581816;K;23171776;7740070379;-1,84;-1,49;-0,35;-1,84;04/10/2013 00:00:00;18/10/2013 00:00:00;08/11/2018 00:00:00
581877;K;23138341;7855624364;-176,04;-143,12;-32,92;-21,68;28/11/2013 00:00:00;12/12/2013 00:00:00;08/11/2018 00:00:00
582379;K;23168363;9315922448;-5,88;-4,78;-1,1;-2,63;17/10/2013 00:00:00;31/10/2013 00:00:00;08/11/2018 00:00:00
583618;K;23163522;1335015367;-3,24;-2,62;-0,62;-2,57;06/03/2013 00:00:00;20/03/2013 00:00:00;08/11/2018 00:00:00
584139;K;23168392;1705023337;-2,73;-2,22;-0,51;-0,68;06/05/2014 00:00:00;20/05/2014 00:00:00;08/11/2018 00:00:00
584144;K;23163036;8410600155;-112,61;-91,56;-21,05;-31,87;22/10/2013 00:00:00;05/11/2013 00:00:00;08/11/2018 00:00:00
584144;K;23131603;7855863413;-35,47;-28,84;-6,63;-35,47;04/04/2014 00:00:00;18/04/2014 00:00:00;08/11/2018 00:00:00
584245;K;23130996;6265215584;-91,37;-74,29;-17,08;-91,29;03/07/2012 00:00:00;18/07/2012 00:00:00;08/11/2018 00:00:00
584397;K;25575797;4045419774;-73,26;-59,58;-13,68;-67,81;08/07/2014 00:00:00;22/07/2014 00:00:00;08/11/2018 00:00:00
584701;K;23305239;3055120922;-26,05;-21,19;-4,86;-26,05;11/09/2012 00:00:00;25/09/2012 00:00:00;08/11/2018 00:00:00
584768;K;23171833;8410484992;-0,15;-0,13;-0,02;-0,15;09/09/2013 00:00:00;23/09/2013 00:00:00;08/11/2018 00:00:00
584897;K;23149428;7855295824;-114,02;-92,69;-21,33;-42,89;19/06/2013 00:00:00;03/07/2013 00:00:00;08/11/2018 00:00:00
585005;K;23027589;9315573889;-192,47;-156,48;-35,99;-29,55;11/04/2013 00:00:00;25/04/2013 00:00:00;08/11/2018 00:00:00
585044;K;23174919;9466426342;-1,1;-0,9;-0,2;-1,1;03/04/2014 00:00:00;17/04/2014 00:00:00;08/11/2018 00:00:00
585100;K;23131586;3225019066;-136,11;-110,66;-25,45;-131,33;05/11/2013 00:00:00;19/11/2013 00:00:00;08/11/2018 00:00:00
585190;K;23127853;8245006509;-81,33;-66,12;-15,21;-64,85;07/11/2013 00:00:00;21/11/2013 00:00:00;08/11/2018 00:00:00
585215;K;23165261;8410152440;-94,96;-77,2;-17,76;-94,96;29/03/2013 00:00:00;12/04/2013 00:00:00;08/11/2018 00:00:00
585341;K;23120723;7810094157;-57,64;-46,87;-10,77;-27,22;08/03/2013 00:00:00;22/03/2013 00:00:00;08/11/2018 00:00:00
585970;K;23127861;4095048979;-23,5;-19,1;-4,4;-21,53;13/12/2013 00:00:00;27/12/2013 00:00:00;08/11/2018 00:00:00
586105;K;23172015;1405022366;-2,1;-1,72;-0,38;-1,93;18/11/2013 00:00:00;02/12/2013 00:00:00;08/11/2018 00:00:00
586517;K;28068152;9530054492;-24,57;-19,98;-4,59;-23,58;18/02/2013 00:00:00;04/03/2013 00:00:00;08/11/2018 00:00:00
586517;K;23160428;1705016727;-2,29;-1,86;-0,43;-2,29;22/02/2013 00:00:00;04/03/2013 00:00:00;08/11/2018 00:00:00
586883;K;27973815;1405026074;-83,99;-68,31;-15,68;-83,99;13/06/2014 00:00:00;27/06/2014 00:00:00;08/11/2018 00:00:00
587010;K;28081158;4125092150;-8,62;-7;-1,62;-8,21;02/10/2013 00:00:00;16/10/2013 00:00:00;08/11/2018 00:00:00
587148;K;23075926;9466149476;-7,16;-5,83;-1,33;-6,67;17/10/2013 00:00:00;31/10/2013 00:00:00;08/11/2018 00:00:00
587187;K;23148159;4225018096;-135,62;-110,26;-25,36;-2,47;28/03/2014 00:00:00;28/03/2014 00:00:00;08/11/2018 00:00:00
587225;K;23150502;8410403903;-7,21;-5,84;-1,37;-7,16;30/07/2013 00:00:00;13/08/2013 00:00:00;08/11/2018 00:00:00
587278;K;23161000;7810346267;-42,15;-34,26;-7,89;-6,24;21/06/2013 00:00:00;05/07/2013 00:00:00;08/11/2018 00:00:00
587278;K;23289480;7810571422;-15,23;-12,38;-2,85;-15,23;02/09/2013 00:00:00;16/09/2013 00:00:00;08/11/2018 00:00:00
587724;K;23148104;0235140092;-65,93;-53,61;-12,32;-65,93;03/10/2012 00:00:00;17/10/2012 00:00:00;08/11/2018 00:00:00
587727;K;23320727;4225015782;-32,41;-26,35;-6,06;-7,11;20/02/2014 00:00:00;20/02/2014 00:00:00;08/11/2018 00:00:00
588251;K;23168130;9480686052;-5,7;-4,63;-1,07;-5,7;27/02/2014 00:00:00;13/03/2014 00:00:00;08/11/2018 00:00:00
588761;K;23156048;9315806514;-10,27;-8,36;-1,91;-10,27;09/08/2013 00:00:00;23/08/2013 00:00:00;08/11/2018 00:00:00
588968;K;28281549;1105082550;-16,15;-13,13;-3,02;-16,15;03/01/2013 00:00:00;17/01/2013 00:00:00;08/11/2018 00:00:00
589310;K;23308343;1335018348;-1,74;-1,42;-0,32;-1,47;23/08/2013 00:00:00;06/09/2013 00:00:00;08/11/2018 00:00:00
589966;K;27238231;7856251110;-251,09;-204,18;-46,91;-45,53;01/10/2014 00:00:00;15/10/2014 00:00:00;08/11/2018 00:00:00
589966;K;13476451;7856257811;-153,08;-124,45;-28,63;-153,08;08/10/2014 00:00:00;15/10/2014 00:00:00;08/11/2018 00:00:00
590202;K;23162190;7810146904;-9,02;-7,33;-1,69;-9,02;28/03/2013 00:00:00;11/04/2013 00:00:00;08/11/2018 00:00:00
590645;K;23153576;7740069392;-7,91;-6,43;-1,48;-0,55;26/07/2013 00:00:00;09/08/2013 00:00:00;08/11/2018 00:00:00
590995;K;23171842;7855436282;-214,16;-174,09;-40,07;-213,62;30/08/2013 00:00:00;13/09/2013 00:00:00;08/11/2018 00:00:00
